oid,osm_id,highway,access,start_date,active_years,abandoned_date,abandoned,surface
24820,380584589,residential,,,,,,
24821,380584590,residential,,,,,,
24822,380584591,residential,,,,,,
24823,380584592,residential,,,,,,
24824,380584593,residential,,,,,,
24825,380584594,residential,,,,,,
24826,380584595,residential,,,,,,
24827,380584596,residential,,,,,,
24828,380584597,residential,,,,,,
24829,380584936,residential,,,,,,
24830,380584937,residential,,,,,,
24831,380584938,residential,,,,,,
24832,380584939,residential,,,,,,
24833,380584940,residential,,,,,,
24834,380584941,residential,,,,,,
24835,380584942,residential,,,,,,
24836,380584943,residential,,,,,,
24837,380584944,residential,,,,,,
24838,380584945,residential,,,,,,
24839,380602614,track,forestry,2014,,,,
24840,380602621,track,forestry,2014,,,,
24841,380602642,track,forestry,1986,,,,
24842,380602648,track,forestry,1986,1986-1997,,1,
24843,380602652,track,forestry,1986,,,1,
24844,380605838,track,forestry,before 1994,-1994,,1,
24845,380606311,track,forestry,2014,,,,
24846,380609218,track,,,,,,
24847,380609219,track,forestry,before 1986,-1986,,1,
24848,380609220,track,forestry,before 1986,-1986,,1,
24849,380638822,residential,,,,,,
24850,380638823,residential,,,,,,
24851,380638824,residential,,,,,,
24852,380638825,residential,,,,,,
24853,380638826,residential,,,,,,
24854,380638827,residential,,,,,,
24855,380638828,residential,,,,,,
24856,380638829,residential,,,,,,
24857,380638830,residential,,,,,,
24858,380638831,residential,,,,,,
24859,380638832,residential,,,,,,
24860,380638833,residential,,,,,,
24861,380638834,residential,,,,,,
24862,380638835,residential,,,,,,
24863,380638836,residential,,,,,,
24864,380638837,residential,,,,,,
24865,380638838,residential,,,,,,
24866,380638839,residential,,,,,,
24867,380638840,residential,,,,,,
24868,380638841,residential,,,,,,
24869,380638842,residential,,,,,,
24870,380638843,residential,,,,,,
24871,380638844,residential,,,,,,
24872,380638845,residential,,,,,,
24873,380638847,residential,,,,,,
24874,380638848,residential,,,,,,
24875,380638849,residential,,,,,,
24876,380638850,residential,,,,,,
24877,380638851,residential,,,,,,
24878,380654216,residential,,,,,,
24879,380654342,residential,,,,,,
24880,380654885,unclassified,,,,,,
24881,380654888,unclassified,,,,,,
24882,380654890,path,,,,,,
24883,380654892,residential,,,,,,
24884,380654894,residential,,,,,,
24885,380654897,residential,,,,,,
24886,380654899,residential,,,,,,
24887,380654902,residential,,,,,,
24888,380654905,residential,,,,,,
24889,380654907,residential,,,,,,
24890,380654909,residential,,,,,,
24891,380654911,residential,,,,,,
24892,380654913,residential,,,,,,
24893,380654914,residential,,,,,,
24894,380654915,residential,,,,,,
24895,380654919,residential,,,,,,
24896,380654921,residential,,,,,,
24897,380654923,residential,,,,,,
24898,380654925,residential,,,,,,
24899,380654926,residential,,,,,,
24900,380654928,path,,,,,,
24901,380654931,residential,,,,,,
24902,380654933,residential,,,,,,
24903,380654934,residential,,,,,,
24904,380654936,residential,,,,,,
24905,380655741,residential,,,,,,
24906,380655742,residential,,,,,,
24907,380655743,residential,,,,,,
24908,380656874,residential,,,,,,
24909,380656875,residential,,,,,,
24910,380656876,residential,,,,,,
24911,380656877,residential,,,,,,
24912,380795228,residential,,,,,,
24913,380795230,residential,,,,,,
24914,380800460,residential,,,,,,
24915,380800461,residential,,,,,,
24916,380800462,residential,,,,,,
24917,380800463,residential,,,,,,
24918,380800464,residential,,,,,,
24919,380800465,residential,,,,,,
24920,380800466,residential,,,,,,
24921,380800467,residential,,,,,,
24922,380800468,residential,,,,,,
24923,380800470,residential,,,,,,
24924,380800471,residential,,,,,,
24925,380800472,residential,,,,,,
24926,380800473,residential,,,,,,
24927,380800474,residential,,,,,,
24928,380800475,residential,,,,,,
24929,380800476,residential,,,,,,
24930,380800477,residential,,,,,,
24931,380800478,residential,,,,,,
24932,380800479,residential,,,,,,
24933,380800480,residential,,,,,,
24934,380800481,residential,,,,,,
24935,380800482,residential,,,,,,
24936,380800483,residential,,,,,,
24937,380800484,residential,,,,,,
24938,380800485,residential,,,,,,
24939,380800486,residential,,,,,,
24940,380800487,residential,,,,,,
24941,380845184,residential,,,,,,
24942,380845185,residential,,,,,,
24943,380845186,residential,,,,,,
24944,380845187,residential,,,,,,
24945,380845188,residential,,,,,,
24946,380845189,residential,,,,,,
24947,380845190,residential,,,,,,
24948,380845191,residential,,,,,,
24949,380845192,residential,,,,,,
24950,380845193,residential,,,,,,
24951,380845194,residential,,,,,,
24952,380845195,residential,,,,,,
24953,380845196,residential,,,,,,
24954,380855502,residential,,,,,,
24955,380855504,residential,,,,,,
24956,380855506,residential,,,,,,
24957,380855508,residential,,,,,,
24958,380855509,residential,,,,,,
24959,380855512,residential,,,,,,
24960,380855514,residential,,,,,,
24961,380855516,residential,,,,,,
24962,380855518,residential,,,,,,
24963,380855519,residential,,,,,,
24964,380855521,residential,,,,,,
24965,380855522,residential,,,,,,
24966,380855524,residential,,,,,,
24967,380855526,residential,,,,,,
24968,380855528,residential,,,,,,
24969,380855530,residential,,,,,,
24970,380855531,residential,,,,,,
24971,380855533,residential,,,,,,
24972,380855536,residential,,,,,,
24973,380855537,residential,,,,,,
24974,380855539,residential,,,,,,
24975,380855541,residential,,,,,,
24976,380855543,residential,,,,,,
24977,380855544,residential,,,,,,
24978,380855547,residential,,,,,,
24979,380855549,residential,,,,,,
24980,380855550,residential,,,,,,
24981,380855552,residential,,,,,,
24982,380855554,residential,,,,,,
24983,380855555,residential,,,,,,
24984,380855557,residential,,,,,,
24985,380855560,residential,,,,,,
24986,380855561,residential,,,,,,
24987,380855563,residential,,,,,,
24988,380855564,residential,,,,,,
24989,380855565,residential,,,,,,
24990,380855567,residential,,,,,,
24991,380855569,residential,,,,,,
24992,380855571,residential,,,,,,
24993,380855572,residential,,,,,,
24994,380855574,residential,,,,,,
24995,380855576,residential,,,,,,
24996,380855578,residential,,,,,,
24997,380855579,residential,,,,,,
24998,380855582,residential,,,,,,
24999,380855584,residential,,,,,,
25000,380855585,residential,,,,,,
25001,380855587,residential,,,,,,
25002,380855588,residential,,,,,,
25003,380855590,residential,,,,,,
25004,380855592,residential,,,,,,
25005,380855594,residential,,,,,,
25006,380855596,residential,,,,,,
25007,380855597,residential,,,,,,
25008,380855599,residential,,,,,,
25009,380855604,residential,,,,,,
25010,380855606,residential,,,,,,
25011,380855608,residential,,,,,,
25012,380855610,residential,,,,,,
25013,380855612,residential,,,,,,
25014,380855613,residential,,,,,,
25015,380855615,residential,,,,,,
25016,380855616,residential,,,,,,
25017,380855618,residential,,,,,,
25018,380855620,residential,,,,,,
25019,380855621,residential,,,,,,
25020,380855623,residential,,,,,,
25021,380855627,residential,,,,,,
25022,380855630,residential,,,,,,
25023,380855633,residential,,,,,,
25024,380855635,residential,,,,,,
25025,380855638,residential,,,,,,
25026,380855641,residential,,,,,,
25027,380855644,residential,,,,,,
25028,380855646,residential,,,,,,
25029,380855649,residential,,,,,,
25030,380855652,residential,,,,,,
25031,380855653,residential,,,,,,
25032,381035705,residential,,,,,,
25033,381035706,residential,,,,,,
25034,381035708,residential,,,,,,
25035,381035709,residential,,,,,,
25036,381035711,residential,,,,,,
25037,381035712,residential,,,,,,
25038,381035713,residential,,,,,,
25039,381035714,residential,,,,,,
25040,381035716,residential,,,,,,
25041,381035717,residential,,,,,,
25042,381109188,residential,,,,,,
25043,381109189,residential,,,,,,
25044,381109190,residential,,,,,,
25045,381109192,residential,,,,,,
25046,381109194,residential,,,,,,
25047,381109195,residential,,,,,,
25048,381109196,residential,,,,,,
25049,381109197,residential,,,,,,
25050,381109199,residential,,,,,,
25051,381109200,residential,,,,,,
25052,381109201,residential,,,,,,
25053,381109202,residential,,,,,,
25054,381109203,residential,,,,,,
25055,381109204,residential,,,,,,
25056,381109205,residential,,,,,,
25057,381109206,residential,,,,,,
25058,381110510,residential,,,,,,
25059,381110511,residential,,,,,,
25060,381110512,residential,,,,,,
25061,381110513,residential,,,,,,
25062,381214436,unclassified,,,,,,
25063,381214438,unclassified,,,,,,
25064,381214441,unclassified,,,,,,
25065,381214444,unclassified,,,,,,
25066,381214452,tertiary,,,,,,
25067,381214453,unclassified,,,,,,
25068,381214461,unclassified,,,,,,
25069,381217138,unclassified,,,,,,
25070,381217143,unclassified,,,,,,
25071,381217145,unclassified,,,,,,
25072,381217147,unclassified,,,,,,
25073,381217148,unclassified,,,,,,
25074,381543358,residential,,,,,,
25075,381543430,residential,,,,,,
25076,382035172,residential,,,,,,
25077,382049060,residential,,,,,,
25078,382049063,residential,,,,,,
25079,382049066,residential,,,,,,
25080,382049068,residential,,,,,,
25081,382049071,residential,,,,,,
25082,382597870,track,forestry,before 2000,,,,
25083,382597871,track,forestry,before 2000,,,,
25084,382597872,track,forestry,1999,,,,
25085,382597873,track,forestry,before 2000,,,,
25086,382597874,track,forestry,before 2000,,,1,
25087,382597875,track,forestry,before 1998,-1998,,1,
25088,382597876,track,forestry,before 1998,-1998,,1,
25089,382597877,track,forestry,before 1998,"-1998, 2004-2005",,1,
25090,382597878,track,forestry,1998,1998-2001,,1,
25091,382597879,track,forestry,1998,1998-2003,,1,
25092,382597880,track,forestry,1998,1998-2003,,1,
25093,382597881,track,forestry,1998,1998-2005,,1,
25094,382597882,track,forestry,1998,1998-2005,,1,
25095,382597883,tertiary,forestry,before 2000,"-1986, 2006-",,,
25096,382598151,residential,,,,,,
25097,382598154,residential,,,,,,
25098,382598156,residential,,,,,,
25099,382598158,residential,,,,,,
25100,382598160,residential,,,,,,
25101,382598161,residential,,,,,,
25102,382598163,residential,,,,,,
25103,382598165,residential,,,,,,
25104,382598167,residential,,,,,,
25105,382598169,residential,,,,,,
25106,382598170,residential,,,,,,
25107,382598180,residential,,,,,,
25108,382598182,residential,,,,,,
25109,383204353,service,,,,,,
25110,383293319,residential,,,,,,
25111,383293320,residential,,,,,,
25112,383294922,residential,,,,,,
25113,383425147,residential,,,,,,
25114,383425148,residential,,,,,,
25115,383425149,residential,,,,,,
25116,383425150,residential,,,,,,
25117,383425151,residential,,,,,,
25118,383425152,residential,,,,,,
25119,383425153,residential,,,,,,
25120,383425154,residential,,,,,,
25121,383425155,residential,,,,,,
25122,383425156,residential,,,,,,
25123,383425157,residential,,,,,,
25124,383425158,residential,,,,,,
25125,383425159,residential,,,,,,
25126,383425160,residential,,,,,,
25127,383425161,residential,,,,,,
25128,383425162,residential,,,,,,
25129,383425163,residential,,,,,,
25130,383425164,residential,,,,,,
25131,383425165,residential,,,,,,
25132,383425166,residential,,,,,,
25133,383425167,residential,,,,,,
25134,383425168,residential,,,,,,
25135,383425169,residential,,,,,,
25136,383425170,residential,,,,,,
25137,383425171,residential,,,,,,
25138,383425172,path,,,,,,
25139,383425724,residential,,,,,,
25140,383425725,residential,,,,,,
25141,383425726,residential,,,,,,
25142,383425727,residential,,,,,,
25143,383425728,residential,,,,,,
25144,383425729,residential,,,,,,
25145,383425730,residential,,,,,,
25146,383425731,residential,,,,,,
25147,383425732,residential,,,,,,
25148,383425733,residential,,,,,,
25149,383425734,residential,,,,,,
25150,383425735,residential,,,,,,
25151,383425736,residential,,,,,,
25152,383425737,residential,,,,,,
25153,383425738,residential,,,,,,
25154,383425739,residential,,,,,,
25155,383425740,residential,,,,,,
25156,383426650,residential,,,,,,
25157,383426651,residential,,,,,,
25158,383426652,residential,,,,,,
25159,383426653,residential,,,,,,
25160,383426654,residential,,,,,,
25161,383426655,residential,,,,,,
25162,383426656,residential,,,,,,
25163,383426657,residential,,,,,,
25164,383426658,residential,,,,,,
25165,383426660,residential,,,,,,
25166,383426661,residential,,,,,,
25167,383426662,residential,,,,,,
25168,383426663,residential,,,,,,
25169,383426664,residential,,,,,,
25170,383426666,residential,,,,,,
25171,383426667,residential,,,,,,
25172,383426668,residential,,,,,,
25173,383426669,residential,,,,,,
25174,383426671,residential,,,,,,
25175,383426673,residential,,,,,,
25176,383426674,residential,,,,,,
25177,383427536,residential,,,,,,
25178,383427943,residential,,,,,,
25179,383427944,residential,,,,,,
25180,383427945,residential,,,,,,
25181,383427946,residential,,,,,,
25182,383427947,residential,,,,,,
25183,383428700,residential,,,,,,
25184,383607580,track,forestry,before 2000-03-01,,before 2007,1,
25185,383607581,track,forestry,before 2000-03-01,,before 2007,1,
25186,383607582,track,forestry,before 2000-03-01,,before 2007,1,
25187,383607583,track,forestry,before 2000-03-01,,before 2007,1,
25188,383607584,track,forestry,before 2000-03-01,,before 2007,1,
25189,383607585,track,forestry,before 2000-03-01,,before 2007,1,
25190,383607586,track,forestry,before 2000-03-01,,before 2007,1,
25191,383607587,track,forestry,before 2000-03-01,,before 2007,1,
25192,383607588,track,forestry,before 2000-03-01,,before 2007,1,
25193,383607589,track,forestry,before 2000-03-01,,before 2007,1,
25194,383607857,track,forestry,before 2000-03-01,,before 2007,1,
25195,383607858,track,forestry,before 2000-03-01,,before 2007,1,
25196,383607859,track,forestry,before 2000-03-01,,before 2007,1,
25197,383607860,track,forestry,before 2000-03-01,,before 2007,1,
25198,383607861,track,forestry,before 2000-03-01,,before 2007,1,
25199,383607863,track,forestry,before 2000-03-01,,before 2007,1,
25200,383607865,track,forestry,before 2000-03-01,,before 2007,1,
25201,383608084,track,forestry,1986,,before 2007,1,
25202,383608085,track,forestry,,-1986,before 2007,1,
25203,383608087,track,forestry,before 2000-09-18,,before 2007,1,
25204,383608088,track,forestry,1986,1986-1989,before 2007,1,
25205,383608089,track,forestry,1986,1986-1989,before 2007,1,
25206,383608090,track,forestry,1986,1986-1989,before 2007,1,
25207,383608092,track,forestry,before 2000-09-18,,before 2007,1,
25208,383625692,track,forestry,,-1986,before 2007,1,
25209,383625694,track,forestry,before 1986,-1986,before 2007,1,
25210,383625696,track,forestry,,-1986,before 2009,1,
25211,383625697,track,forestry,,-1986,before 2007,1,
25212,383625698,track,forestry,,-1986,before 2007,1,
25213,383625699,track,forestry,,-1986,before 2009,1,
25214,383625700,track,forestry,,-1986,before 2007,1,
25215,383625701,track,forestry,before 2000-09-18,,before 2009,1,
25216,383627136,track,forestry,before 2000-09-18,,before 2007,1,
25217,383627137,track,forestry,before 2000-09-18,,before 2007,1,
25218,383627145,track,forestry,,-1986,before 2007,1,
25219,383627148,track,forestry,before 2000-09-18,,before 2009,1,
25220,383627149,track,forestry,before 2000-09-18,,before 2007,1,
25221,383627151,track,forestry,before 2000-09-18,,before 2007,1,
25222,383627153,track,forestry,before 2000-09-18,,before 2007,1,
25223,383627154,track,forestry,,-1986,before 2009,1,
25224,383627155,track,forestry,before 2000-09-18,,before 2009,1,
25225,383627156,track,forestry,before 2000-09-18,,before 2009,1,
25226,383627157,track,forestry,before 2000-09-18,,before 2009,1,
25227,383627158,track,forestry,before 2000-09-18,,before 2007,1,
25228,383627159,track,forestry,before 2000-09-18,,before 2009,1,
25229,383627160,track,forestry,,,before 2009,1,
25230,383627161,track,forestry,before 2000-09-18,,before 2009,1,
25231,383627162,track,forestry,before 2000-09-18,,before 2007,1,
25232,383627163,track,forestry,before 2000-09-18,,before 2007,1,
25233,383627164,track,forestry,,-1990,before 2007,1,
25234,383627594,track,forestry,before 2000-09-18,,before 2007,1,
25235,383627595,track,forestry,before 2000-09-18,,before 2007,1,
25236,383627596,track,forestry,before 2000-09-18,,before 2007,1,
25237,383627597,track,forestry,before 2000-09-18,,before 2007,1,
25238,383627599,track,forestry,before 2000-09-18,,before 2009,1,
25239,383627603,track,forestry,,-1986,before 2007,1,
25240,383627613,track,forestry,,-1986,before 2007,1,
25241,383627615,track,forestry,,-1986,before 2007,1,
25242,383627619,track,forestry,before 2000-09-18,,before 2007,1,
25243,383627620,track,forestry,before 2000-09-18,,before 2007,1,
25244,383627622,track,forestry,before 2000-09-18,,before 2007,1,
25245,383627626,track,forestry,,-1986,before 2007,1,
25246,383627628,track,forestry,before 2000-09-18,,before 2009,1,
25247,383627629,track,forestry,before 2000-09-18,-1986,before 2007,1,
25248,383627631,track,forestry,before 2000-09-18,,before 2009,1,
25249,383627633,track,forestry,before 2000-09-18,,before 2007,1,
25250,383627634,track,forestry,before 2000-09-18,,before 2007,1,
25251,383627636,track,forestry,before 2000-09-18,,before 2007,1,
25252,383627637,track,forestry,before 1986,-1986,before 2007,1,
25253,383627640,track,forestry,1986,1986-1989,before 2007,1,
25254,383627642,track,forestry,before 2000-09-18,,before 2007,1,
25255,383627643,track,forestry,,-1986,before 2007,1,
25256,383627645,track,forestry,before 2000-09-18,,before 2007,1,
25257,383627646,track,forestry,1986,1986-1989,before 2009,1,
25258,383627647,track,forestry,before 2000-09-18,-1986,before 2007,1,
25259,383627648,track,forestry,,-1986,before 2007,1,
25260,383627650,track,forestry,before 2000-09-18,,before 2007,1,
25261,383627651,track,forestry,before 2000-09-18,,before 2007,1,
25262,383627654,track,forestry,before 2000-09-18,,before 2009,1,
25263,383627656,track,forestry,before 2000-09-18,,before 2007,1,
25264,383627657,track,forestry,before 2000-09-18,-1986,before 2007,1,
25265,383627658,track,forestry,before 2000-09-18,,before 2007,1,
25266,383627659,track,forestry,,,before 2007,1,
25267,383627660,track,forestry,before 2000-09-18,,before 2007,1,
25268,383627661,track,forestry,,-1986,before 2007,1,
25269,383627662,track,forestry,,-1986,before 2009,1,
25270,383627667,track,forestry,,-1986,before 2007,1,
25271,383627668,track,forestry,,-1986,before 2007,1,
25272,383627669,track,forestry,before 2000-09-18,-1986,before 2007,1,
25273,383627670,track,forestry,before 2000-09-18,,before 2007,1,
25274,383628282,track,forestry,,-1986,before 2007,1,
25275,383704467,unclassified,forestry,before 2014,,,,unpaved
25276,383704794,track,forestry,before 2014,,,,
25277,383704795,track,forestry,before 2014,,,,
25278,383704796,track,forestry,before 2014,,,,
25279,383704797,track,forestry,before 2014,,,,
25280,383704798,track,forestry,2013,,,,
25281,383711723,track,forestry,before 2014,,,,
25282,383711724,track,forestry,before 2001,,,,
25283,383711725,unclassified,forestry,before 2001,,,,unpaved
25284,383711839,track,forestry,before 2014,,,,
25285,383711840,track,forestry,2013,,,,
25286,383711841,track,forestry,2013,,,,
25287,383711842,track,forestry,2013,,,,
25288,383711843,track,forestry,before 2014,,,,
25289,383711844,track,forestry,before 2014,,,,
25290,383711845,track,forestry,2013,,,,
25291,383711846,track,forestry,before 2014,,,,
25292,383711847,track,forestry,before 2014,,,,
25293,383769737,track,forestry,before 2000,,,,
25294,383769741,track,forestry,before 2000,,,,
25295,383769743,track,forestry,before 2008,,,,
25296,383769745,track,forestry,,,,,
25297,383769750,track,forestry,,,,,
25298,383793546,track,forestry,2013,,,,
25299,383793548,track,forestry,before 2014,,,,
25300,383793555,track,forestry,2013,,,,
25301,383793557,track,forestry,before 2014,,,,
25302,383793558,track,forestry,2013,,,,unpaved
25303,383793560,track,forestry,2013,,,,
25304,383793561,track,forestry,before 2014,,,,
25305,383793566,track,forestry,before 2014,,,,
25306,383793570,track,forestry,before 2014,,,,
25307,383793571,track,forestry,before 2014,,,,
25308,383793572,track,forestry,before 2014,,,,
25309,383793573,track,forestry,before 2014,,,,
25310,383793574,track,forestry,before 2014,,,,
25311,383793575,track,forestry,before 2014,,,,
25312,383793576,track,forestry,before 2014,,,,
25313,383793577,track,forestry,before 2014,,,,
25314,383793578,track,forestry,before 2014,,,,
25315,383793579,track,forestry,2013,,,,unpaved
25316,383793580,track,forestry,before 2014,,,,
25317,383793582,track,forestry,before 2014,,,,
25318,383793583,track,forestry,before 2014,,,,
25319,383793586,track,forestry,before 2014,,,,
25320,383793587,track,forestry,before 2014,,,,
25321,383793588,track,forestry,before 2014,,,,
25322,383793590,track,forestry,before 2014,,,,
25323,383793591,track,forestry,2013,,,,
25324,383793592,track,forestry,before 2014,,,,
25325,383793593,track,forestry,2013,,,,
25326,383793594,track,forestry,before 2014,,,,
25327,383793597,track,forestry,before 2014,,,,
25328,383793599,track,forestry,before 2014,,,,
25329,383810988,track,forestry,before 2012,,,,
25330,383828905,residential,,,,,,
25331,383852236,unclassified,forestry,"2001;before 2010",,,,unpaved
25332,383852253,unclassified,forestry,2009,,,,unpaved
25333,383852256,track,forestry,before 2014,,,,
25334,383939083,track,forestry,before 2014,,,,
25335,383939084,track,forestry,before 2014,,,,
25336,383939086,track,forestry,before 2014,,,,
25337,383939087,track,forestry,before 2014,,,,
25338,383939089,track,forestry,before 2014,,,,
25339,383939090,track,forestry,2001,,,,
25340,383939091,track,forestry,before 2014,,,,
25341,383939094,track,forestry,before 2014,,,,
25342,383939108,track,forestry,before 2014,,,,
25343,383939109,track,forestry,2007,,,,
25344,383939110,track,forestry,before 2014,,,,
25345,383939111,track,forestry,before 2012,,,,
25346,383939113,track,forestry,2011,,,,
25347,383939114,track,forestry,before 2014,,,,
25348,383939117,track,forestry,before 2014,,,,
25349,383939120,track,forestry,before 2014,,,,
25350,383939121,unclassified,forestry,2003,,,,unpaved
25351,384413171,residential,,,,,,
25352,384413172,residential,,,,,,
25353,384413463,residential,,,,,,
25354,384413464,residential,,,,,,
25355,384413465,residential,,,,,,
25356,384699834,unclassified,,,,,,unpaved
25357,384699836,track,,,,,,
25358,384699837,track,,,,,,
25359,384699838,unclassified,,,,,,
25360,384882493,residential,,,,,,
25361,384882494,residential,,,,,,
25362,385428647,track,,,,,,
25363,385483545,path,,,,,,
25364,385741257,residential,,,,,,
25365,385742718,residential,,,,,,
25366,386557530,residential,,,,,,
25367,386557531,residential,,,,,,
25368,386557532,residential,,,,,,
25369,386557533,residential,,,,,,
25370,386557534,residential,,,,,,
25371,386557535,residential,,,,,,
25372,386557605,residential,,,,,,
25373,386561057,residential,,,,,,
25374,386653906,residential,,,,,,
25375,386653907,residential,,,,,,
25376,386653909,residential,,,,,,
25377,386653910,residential,,,,,,
25378,386653911,residential,,,,,,
25379,386653912,residential,,,,,,
25380,386653913,residential,,,,,,
25381,386776762,residential,,,,,,
25382,386776763,residential,,,,,,
25383,386776765,residential,,,,,,
25384,386776766,residential,,,,,,
25385,386776767,residential,,,,,,
25386,386776768,residential,,,,,,
25387,386776769,residential,,,,,,
25388,386776771,residential,,,,,,
25389,386776772,residential,,,,,,
25390,386776773,residential,,,,,,
25391,386776775,residential,,,,,,
25392,386776776,residential,,,,,,
25393,386776777,residential,,,,,,
25394,386779042,residential,,,,,,
25395,386779043,residential,,,,,,
25396,386779044,residential,,,,,,
25397,386779046,residential,,,,,,
25398,386779047,residential,,,,,,
25399,386779048,residential,,,,,,
25400,386779049,residential,,,,,,
25401,386779050,residential,,,,,,
25402,386779051,residential,,,,,,
25403,386779052,residential,,,,,,
25404,386779053,residential,,,,,,
25405,386779054,residential,,,,,,
25406,386779055,residential,,,,,,
25407,386779056,residential,,,,,,
25408,386779057,residential,,,,,,
25409,386779058,residential,,,,,,
25410,386779059,residential,,,,,,
25411,386779060,residential,,,,,,
25412,386779061,residential,,,,,,
25413,386779062,residential,,,,,,
25414,386779063,residential,,,,,,
25415,386779065,residential,,,,,,
25416,386779066,residential,,,,,,
25417,386779555,residential,,,,,,
25418,386779557,residential,,,,,,
25419,386779558,residential,,,,,,
25420,386779561,residential,,,,,,
25421,386808905,unclassified,,,,,,
25422,386808906,unclassified,,,,,,
25423,386808907,unclassified,,,,,,
25424,386808908,unclassified,,,,,,
25425,386808909,unclassified,,,,,,
25426,386808910,unclassified,,,,,,
25427,386808911,unclassified,,,,,,
25428,386846759,residential,,,,,,
25429,387139747,residential,,,,,,
25430,387139748,residential,,,,,,
25431,387139749,residential,,,,,,
25432,387139750,residential,,,,,,
25433,387139751,path,,,,,,
25434,387139752,residential,,,,,,
25435,387139753,residential,,,,,,
25436,387139754,residential,,,,,,
25437,387139755,residential,,,,,,
25438,387139756,residential,,,,,,
25439,387139757,residential,,,,,,
25440,387139758,residential,,,,,,
25441,387139759,residential,,,,,,
25442,387139760,residential,,,,,,
25443,387139761,residential,,,,,,
25444,387139762,residential,,,,,,
25445,387139763,residential,,,,,,
25446,387139764,residential,,,,,,
25447,387139765,residential,,,,,,
25448,387139766,residential,,,,,,
25449,387139767,residential,,,,,,
25450,387139768,residential,,,,,,
25451,387139769,residential,,,,,,
25452,387139770,residential,,,,,,
25453,387139771,residential,,,,,,
25454,387139772,residential,,,,,,
25455,387139773,residential,,,,,,
25456,387139774,residential,,,,,,
25457,387139775,residential,,,,,,
25458,387139776,residential,,,,,,
25459,387140337,residential,,,,,,
25460,387140338,residential,,,,,,
25461,387140339,residential,,,,,,
25462,387140340,residential,,,,,,
25463,387140341,residential,,,,,,
25464,387140342,residential,,,,,,
25465,387140343,residential,,,,,,
25466,387141255,residential,,,,,,
25467,387141256,residential,,,,,,
25468,387141258,residential,,,,,,
25469,387141259,residential,,,,,,
25470,387141260,residential,,,,,,
25471,387141261,residential,,,,,,
25472,387141262,residential,,,,,,
25473,387190481,residential,,,,,,
25474,387190482,residential,,,,,,
25475,387190483,residential,,,,,,
25476,387190484,residential,,,,,,
25477,387190485,residential,,,,,,
25478,387190486,residential,,,,,,
25479,387190487,residential,,,,,,
25480,387190488,path,,,,,,
25481,387190489,residential,,,,,,
25482,387190490,residential,,,,,,
25483,387190491,residential,,,,,,
25484,387190492,residential,,,,,,
25485,387190493,residential,,,,,,
25486,387190494,residential,,,,,,
25487,387190495,residential,,,,,,
25488,387190496,residential,,,,,,
25489,387190497,residential,,,,,,
25490,387190498,path,,,,,,
25491,387190499,residential,,,,,,
25492,387190500,residential,,,,,,
25493,387190501,path,,,,,,
25494,387190502,residential,,,,,,
25495,387190503,residential,,,,,,
25496,387190504,residential,,,,,,
25497,387190505,residential,,,,,,
25498,387190506,residential,,,,,,
25499,387190507,path,,,,,,
25500,387190508,residential,,,,,,
25501,387190509,residential,,,,,,
25502,387190510,residential,,,,,,
25503,387190511,residential,,,,,,
25504,387190512,residential,,,,,,
25505,387190513,residential,,,,,,
25506,387190514,residential,,,,,,
25507,387190515,residential,,,,,,
25508,387190516,residential,,,,,,
25509,387190517,residential,,,,,,
25510,387190518,residential,,,,,,
25511,387190519,residential,,,,,,
25512,387190520,residential,,,,,,
25513,387190521,residential,,,,,,
25514,387190522,residential,,,,,,
25515,387190523,residential,,,,,,
25516,387190524,residential,,,,,,
25517,387720066,residential,,,,,,
25518,387720067,residential,,,,,,
25519,387829009,residential,,,,,,
25520,387829010,residential,,,,,,
25521,387829011,residential,,,,,,
25522,387829012,residential,,,,,,
25523,387829013,residential,,,,,,
25524,387829014,residential,,,,,,
25525,387829015,residential,,,,,,
25526,387829016,residential,,,,,,
25527,387829017,residential,,,,,,
25528,387829018,residential,,,,,,
25529,387829019,residential,,,,,,
25530,387829020,residential,,,,,,
25531,387829021,residential,,,,,,
25532,387829022,residential,,,,,,
25533,387829023,residential,,,,,,
25534,387829024,residential,,,,,,
25535,387829025,residential,,,,,,
25536,387829026,residential,,,,,,
25537,387829027,residential,,,,,,
25538,387829028,residential,,,,,,
25539,387829029,residential,,,,,,
25540,387829030,residential,,,,,,
25541,387829031,residential,,,,,,
25542,387829032,residential,,,,,,
25543,387829033,residential,,,,,,
25544,387829034,residential,,,,,,
25545,387829035,residential,,,,,,
25546,387829036,residential,,,,,,
25547,387829037,residential,,,,,,
25548,387829038,residential,,,,,,
25549,387829039,residential,,,,,,
25550,387829040,residential,,,,,,
25551,387829041,residential,,,,,,
25552,387829042,residential,,,,,,
25553,387829043,residential,,,,,,
25554,387829044,residential,,,,,,
25555,387829045,residential,,,,,,
25556,387829046,residential,,,,,,
25557,387829047,residential,,,,,,
25558,387829048,residential,,,,,,
25559,387829049,residential,,,,,,
25560,387829050,residential,,,,,,
25561,388129588,residential,,,,,,
25562,388129589,residential,,,,,,
25563,388129590,residential,,,,,,
25564,388523831,residential,,,,,,
25565,388523833,residential,,,,,,
25566,389026261,residential,,,,,,
25567,389026262,residential,,,,,,
25568,389026263,residential,,,,,,
25569,389026264,residential,,,,,,
25570,389026265,residential,,,,,,
25571,389026266,residential,,,,,,
